,offense,clock,down,distance,type,start,gained,text,id,offense_score,defense_score
138,Louisiana Tech,Q3 5:26,3,13,Pass Reception,30,2,Trey Kukuk pass complete to Clay Thevenin for 2 yds to the LT 32,401778325103947301,6,14
139,Louisiana Tech,Q3 4:51,4,11,Punt,32,40,"John Hoyet Chance punt for 40 yds for a touchback , Bryson Graves returns for no gain Bryson Graves fumbled, recovered by CCU",401778325103954801,6,14
140,Coastal Carolina,Q3 4:51,4,11,Touchback,100,20,"John Hoyet Chance punt for 40 yds for a touchback , Bryson Graves returns for no gain Bryson Graves fumbled, recovered by CCU",401778325103954801,6,14
141,Coastal Carolina,Q3 4:45,1,10,Rush,80,3,Ja'Vin Simpkins run for 3 yds to the CCU 23,401778325103955401,14,6
142,Coastal Carolina,Q3 4:30,2,7,Pass Reception,77,11,Tad Hudson pass complete to Bryson Graves for 11 yds to the CCU 34 for a 1ST down,401778325103956901,14,6
143,Coastal Carolina,Q3 4:15,1,10,Rush,66,1,Ja'Vin Simpkins run for 1 yd to the CCU 35,401778325103958401,14,6
144,Coastal Carolina,Q3 3:45,2,9,Pass Incompletion,65,0,Tad Hudson pass incomplete,401778325103965401,14,6
145,Coastal Carolina,Q3 3:15,3,9,Pass Incompletion,65,0,Tad Hudson pass incomplete,401778325103968401,14,6
146,Coastal Carolina,Q3 3:2,4,9,Punt,65,45,"Emile Sebafundi punt for 45 yds, fair catch by Dedrick Latulas at the LT 20",401778325103969701,14,6
147,Louisiana Tech,Q3 2:55,1,10,Rush,20,1,Andrew Burnette run for 1 yd to the LT 21,401778325103974401,6,14
148,Louisiana Tech,Q3 2:30,2,9,Rush,21,3,Trey Kukuk run for 3 yds to the LT 24,401778325103976901,6,14
149,Louisiana Tech,Q3 2:0,3,6,Sack,24,-3,Trey Kukuk sacked by Jordan Mack for a loss of 3 yards to the LT 21,401778325103979901,6,14
150,Louisiana Tech,Q3 1:0,4,9,Punt,21,53,"John Hoyet Chance punt for 53 yds , Bryson Graves returns for 9 yds to the CCU 35",401778325103989901,6,14
151,Coastal Carolina,Q3 1:0,4,9,Punt Return,74,9,"John Hoyet Chance punt for 53 yds , Bryson Graves returns for 9 yds to the CCU 35",401778325103989901,6,14
152,Coastal Carolina,Q3 0:30,1,10,Pass Reception,65,0,Tad Hudson pass complete to Dominic Knicely for no gain to the CCU 35,401778325103996901,14,6
153,Coastal Carolina,Q3 0:0,2,10,Pass Reception,65,-1,Tad Hudson pass complete to Robby Washington for a loss of 1 yard to the CCU 34,401778325103999901,14,6
154,Coastal Carolina,Q3 0:0,0,10,End Period,65,-1,End of 3rd Quarter,401778325103999902,14,6
155,Coastal Carolina,Q4 14:50,3,11,Sack,66,-14,"Tad Hudson sacked by Sifa Leota for a loss of 14 yards to the CCU 20 Tad Hudson fumbled, forced by Sifa Leota, recovered by CCU",401778325104854901,14,6
156,Coastal Carolina,Q4 14:2,4,25,Punt,80,53,"Emile Sebafundi punt for 53 yds, downed at the LT 27",401778325104859701,14,6
157,Louisiana Tech,Q4 13:50,1,10,Rush,27,8,Trey Kukuk run for 8 yds to the LT 35,401778325104864901,6,14
158,Louisiana Tech,Q4 13:30,2,2,Rush,35,14,Clay Thevenin run for 14 yds to the LT 49 for a 1ST down,401778325104866901,6,14
159,Louisiana Tech,Q4 13:10,1,10,Rush,49,0,Clay Thevenin run for no gain to the LT 49,401778325104868901,6,14
160,Louisiana Tech,Q4 12:33,2,10,Pass Reception,49,15,"Trey Kukuk pass complete to Marlion Jackson for 15 yds Marlion Jackson fumbled, recovered by CCU",401778325104876601,6,14
161,Coastal Carolina,Q4 12:27,1,10,Rush,64,-1,Ja'Vin Simpkins run for a loss of 1 yard to the CCU 35,401778325104877201,14,6
162,Coastal Carolina,Q4 11:56,2,11,Pass Interception Return,65,17,Tad Hudson pass intercepted Jordan McRae return for no gain to the LT 48,401778325104884301,14,6
163,Louisiana Tech,Q4 11:45,1,10,Passing Touchdown,48,52,Trey Kukuk pass complete to Marlion Jackson for 52 yds for a TD (Two-Point Conversion failed),401778325104885401,12,14
164,Coastal Carolina,Q4 11:45,1,10,Kickoff,35,-65,John Hoyet Chance kickoff for 65 yds for a touchback,401778325104885403,12,14
165,Coastal Carolina,Q4 11:45,1,10,Touchback,100,25,John Hoyet Chance kickoff for 65 yds for a touchback,401778325104885403,12,14
166,Coastal Carolina,Q4 11:45,1,10,Penalty,75,-5,"Coastal Carolina Penalty, False Start (-5 Yards) to the CCU 20",401778325104885404,14,12
167,Coastal Carolina,Q4 11:30,1,15,Rush,80,8,Jevon Edwards run for 8 yds to the CCU 28,401778325104886901,14,12
168,Coastal Carolina,Q4 11:20,2,7,Sack,72,0,"Tad Hudson sacked by Sifa Leota for 0 yards to the CCU 28 Coastal Carolina Penalty, Intentional Grounding (Yards) to the CCU 19",401778325104887901,14,12
169,Coastal Carolina,Q4 11:14,3,16,Penalty,81,15,"Hudson, Tad pass incomplete, PENALTY LATECH roughing passer 15 yards to the COASTALCAR34, NO PLAY, 1ST DOWN COASTALCAR.",401778325104888501,14,12
170,Coastal Carolina,Q4 11:0,1,10,Rush,66,-4,Jevon Edwards run for a loss of 4 yards to the CCU 30,401778325104889901,14,12
171,Coastal Carolina,Q4 10:25,2,14,Pass Incompletion,70,0,Tad Hudson pass incomplete,401778325104897401,14,12
172,Coastal Carolina,Q4 10:0,3,14,Pass Reception,70,5,Tad Hudson pass complete to Dominic Knicely for 5 yds to the CCU 35,401778325104899901,14,12
173,Coastal Carolina,Q4 9:32,4,9,Punt,65,39,"Emile Sebafundi punt for 39 yds , Dedrick Latulas returns for 25 yds to the CCU 49",401778325104906701,14,12
174,Louisiana Tech,Q4 9:32,4,9,Punt Return,26,25,"Emile Sebafundi punt for 39 yds , Dedrick Latulas returns for 25 yds to the CCU 49",401778325104906701,14,12
175,Louisiana Tech,Q4 9:32,1,10,Penalty,51,15,"Coastal Carolina Penalty, Unnecessary Roughness (15 Yards) to the CCU 34 for a 1ST down",401778325104906702,12,14
176,Louisiana Tech,Q4 9:17,1,10,Rush,66,29,Trey Kukuk run for 29 yds to the CCU 5 for a 1ST down,401778325104908201,12,14
177,Louisiana Tech,Q4 8:40,1,5,Rush,95,4,Andrew Burnette run for 4 yds to the CCU 1,401778325104915901,12,14
178,Louisiana Tech,Q4 8:9,2,1,Rushing Touchdown,99,1,Andrew Burnette run for 1 yd for a TD (Trey Kukuk pass to Andrew Burnette for Two-Point Conversion),401778325104919001,20,14
179,Coastal Carolina,Q4 8:9,2,6,Kickoff,35,-65,John Hoyet Chance kickoff for 65 yds for a touchback,401778325104919003,20,14
180,Coastal Carolina,Q4 8:9,2,6,Touchback,100,25,John Hoyet Chance kickoff for 65 yds for a touchback,401778325104919003,20,14
181,Coastal Carolina,Q4 7:59,1,10,Pass Reception,75,5,Tad Hudson pass complete to Bryson Graves for 5 yds to the CCU 30,401778325104924001,14,20
182,Coastal Carolina,Q4 7:35,2,5,Rush,70,2,Ja'Vin Simpkins run for 2 yds to the CCU 32,401778325104926401,14,20
183,Coastal Carolina,Q4 7:10,3,3,Pass Incompletion,68,0,Tad Hudson pass incomplete,401778325104928901,14,20
184,Coastal Carolina,Q4 7:4,4,3,Punt,68,28,"Emile Sebafundi punt for 28 yds, fair catch by Dedrick Latulas at the LT 40",401778325104929501,14,20
185,Louisiana Tech,Q4 7:0,1,10,Rush,40,3,Clay Thevenin run for 3 yds to the LT 43,401778325104929901,20,14
186,Louisiana Tech,Q4 6:20,2,7,Rush,43,1,Andrew Burnette run for 1 yd to the LT 44,401778325104937901,20,14
187,Louisiana Tech,Q4 5:35,3,6,Rush,44,7,Trey Kukuk run for 7 yds to the CCU 49 for a 1ST down,401778325104946401,20,14
188,Louisiana Tech,Q4 4:50,1,10,Rush,51,2,Clay Thevenin run for 2 yds to the CCU 47,401778325104954901,20,14
189,Louisiana Tech,Q4 4:10,2,8,Rush,53,-1,"Andrew Burnette run for a loss of 1 yard to the CCU 48 Andrew Burnette fumbled, recovered by CCU",401778325104958901,20,14
190,Coastal Carolina,Q4 4:5,1,10,Pass Incompletion,52,0,Tad Hudson pass incomplete,401778325104959401,14,20
191,Coastal Carolina,Q4 4:0,2,10,Pass Incompletion,52,0,Tad Hudson pass incomplete,401778325104959901,14,20
192,Coastal Carolina,Q4 3:56,3,10,Pass Incompletion,52,0,Tad Hudson pass incomplete,401778325104964301,14,20
193,Coastal Carolina,Q4 3:49,4,10,Punt,52,40,"Emile Sebafundi punt for 40 yds, fair catch by Dedrick Latulas at the LT 12",401778325104965001,14,20
194,Louisiana Tech,Q4 3:44,1,10,Rush,12,7,Trey Kukuk run for 7 yds to the LT 19,401778325104965501,20,14
195,Louisiana Tech,Q4 3:0,2,3,Rush,19,1,Clay Thevenin run for 1 yd to the LT 20,401778325104969901,20,14
196,Louisiana Tech,Q4 2:20,3,2,Rush,20,1,Trey Kukuk run for 1 yd to the LT 21,401778325104977901,20,14
197,Louisiana Tech,Q4 2:20,4,1,Timeout,21,0,"Timeout Coastal Carolina, clock 02:20",401778325104977902,20,14
