,offense,clock,down,distance,type,start,gained,text,id,offense_score,defense_score
99,Louisiana Tech,Q3 10:48,3,5,Penalty,95,5,PENALTY LTU False Start (#55 L.Nelson) 5 yards from MSU05 to MSU10. NO PLAY,401757314418,14,10
100,Louisiana Tech,Q3 10:48,3,10,Penalty,90,8,"No Huddle-Shotgun #2 T.Kukuk pass incomplete short middle to #18 M.Jackson thrown to MSU00 PENALTY MSU Pass Interference (#12 J.Dunbar) 8 yards from MSU10 to MSU02, 1ST DOWN. NO PLAY",401757314421,14,10
101,Louisiana Tech,Q3 8:18,1,2,Rushing Touchdown,98,2,"No Huddle-Shotgun #2 T.Kukuk rush middle for 2 yards gain to the MSU00 TOUCHDOWN, clock 08:18 #38 K.Kent kick attempt good (H: #29 L.Matthews, LS: #41 E.Burch)",401757314425,21,10
102,Missouri State,Q3 8:18,1,10,Kickoff,35,-65,"#48 J.Chance kickoff 65 yards to the MSU00, Touchback",401757314432,21,10
103,Missouri State,Q3 8:18,1,10,Touchback,100,25,"#48 J.Chance kickoff 65 yards to the MSU00, Touchback",401757314432,21,10
104,Missouri State,Q3 8:18,1,10,Pass Reception,75,19,"Shotgun #12 J.Clark pass complete short middle to #11 M.Cope caught at MSU41, for 19 yards to the MSU44 (#8 J.Fields; #11 C.Woods), 1ST DOWN",401757314435,10,21
105,Missouri State,Q3 7:25,1,10,Rushing Touchdown,56,56,"No Huddle-Shotgun #2 S.Lawrence rush middle for 56 yards gain to the LTU00 TOUCHDOWN, clock 07:25, 1ST DOWN #36 Y.Obeid kick attempt good (H: #25 S.McDonald, LS: #47 A.Kallas)",401757314440,17,21
106,Louisiana Tech,Q3 7:21,1,10,Kickoff,65,-43,#36 Y.Obeid kickoff 52 yards to the LTU13 #22 O.Wiggins return 9 yards to the LTU22 (#40 C.Lair; #24 C.Olabode),401757314447,17,21
107,Louisiana Tech,Q3 7:21,1,10,Pass Reception,22,4,"No Huddle-Shotgun #2 T.Kukuk pass complete short right to #11 J.Mickens caught at LTU25, for 4 yards to the LTU26 (#12 J.Dunbar)",401757314452,21,17
108,Louisiana Tech,Q3 7:21,2,6,Rush,26,3,No Huddle-Shotgun #0 A.Burnette rush left for 16 yards gain (3) to the LTU42 (#44 K.Young) PENALTY LTU Holding (#55 L.Nelson) 10 yards from LTU29 to LTU19,401757314457,21,17
109,Louisiana Tech,Q3 7:21,2,13,Pass Incompletion,19,0,No Huddle-Shotgun #2 T.Kukuk pass incomplete short right to #11 J.Mickens thrown to LTU25 QB hurried by #6 J.Lloyd,401757314462,21,17
110,Louisiana Tech,Q3 6:15,3,13,Pass Reception,19,17,"No Huddle-Shotgun #2 T.Kukuk pass complete short right to #4 C.Thevenin caught at LTU19, for 17 yards to the LTU36 (#29 C.Ford), 1ST DOWN",401757314465,21,17
111,Missouri State,Q3 6:15,2,13,Timeout,19,0,"Timeout Missouri State, clock 06:15",401757314467,17,21
112,Louisiana Tech,Q3 6:15,1,10,Rush,36,4,No Huddle-Shotgun #2 T.Kukuk rush middle for 4 yards gain to the LTU40 (#44 K.Young),401757314471,21,17
