,offense,clock,down,distance,type,start,gained,text,id,offense_score,defense_score
148,SE Louisiana,Q4 12:41,2,9,Rush,66,3,Brandon Hayes run for 3 yds to the SELA 37,401757221104875804,0,24
149,SE Louisiana,Q4 12:41,3,6,Rush,63,0,Rodeo Graham Jr. run for no gain to the SELA 37,401757221104875805,0,24
150,SE Louisiana,Q4 9:35,4,6,Punt,63,42,"Alec Mahler punt for 42 yds, fair catch by Kameron Carter at the LT 21",401757221104906401,0,24
151,Louisiana Tech,Q4 9:35,1,10,Pass Reception,21,10,Trey Kukuk pass complete to Marques Singleton Jr. for 10 yds to the LT 31 for a 1ST down,401757221104906403,24,0
152,Louisiana Tech,Q4 9:35,1,10,Pass Reception,31,3,Trey Kukuk pass complete to Jay Simon for 3 yds to the LT 34,401757221104906404,24,0
153,Louisiana Tech,Q4 9:35,2,7,Rush,34,3,Trey Kukuk run for 3 yds to the LT 37,401757221104906405,24,0
154,Louisiana Tech,Q4 9:35,3,4,Rush,37,2,Jay Simon run for 2 yds to the LT 39,401757221104906406,24,0
155,Louisiana Tech,Q4 7:37,4,2,Punt,39,52,John Hoyet Chance punt for 52 yds,401757221104926201,24,0
156,SE Louisiana,Q4 7:37,1,10,Pass Incompletion,91,0,Carson Camp pass incomplete to Lonnie Shinn Jr,401757221104926203,0,24
157,SE Louisiana,Q4 7:37,2,10,Rush,91,2,Calvin Smith Jr. run for 2 yds to the SELA 11,401757221104926204,0,24
158,SE Louisiana,Q4 7:37,3,8,Pass Reception,89,32,Carson Camp pass complete to Jaylon Domingeaux for 32 yds to the SELA 43 for a 1ST down,401757221104926205,0,24
159,SE Louisiana,Q4 7:37,1,10,Pass Reception,57,2,Carson Camp pass complete to Brandon Hayes for 2 yds to the SELA 41,401757221104926206,0,24
160,SE Louisiana,Q4 7:37,2,12,Sack,59,-7,Carson Camp sacked by Kameron Carter for a loss of 7 yards to the SELA 34,401757221104926207,0,24
