,offense,clock,down,distance,type,start,gained,text,id,offense_score,defense_score
166,Louisiana Tech,Q4 4:29,3,4,Rush,27,3,(04:43) Shotgun #4 C.Thevenin rush middle for 3 yards gain to the LAT30 (#4 M.Pollard; #8 B.Williams),401757307676,28,28
167,Louisiana Tech,Q4 3:52,4,1,Punt,30,0,(03:56) #48 J.Chance punt 54 yards to the LUF16 fair catch by #15 B.Green at LUF16,401757307680,28,28
168,Liberty,Q4 3:45,1,10,Rush,84,3,(03:52) Shotgun #23 E.Dickens rush middle for 3 yards gain to the LUF19 (#90 J.Madkins; #8 J.Fields),401757307684,28,28
169,Liberty,Q4 3:9,2,7,Rush,81,10,"(03:13) Shotgun #23 E.Dickens rush left for 10 yards gain to the LUF29 (#1 M.Richard), 1ST DOWN",401757307688,28,28
170,Liberty,Q4 2:33,1,10,Rush,71,8,(02:40) Shotgun #0 J.Coleman rush left for 8 yards gain to the LUF37 (#6 J.Foster),401757307692,28,28
171,Liberty,Q4 2:11,2,2,Rush,63,5,"(02:15) Shotgun #23 E.Dickens rush middle for 5 yards gain to the LUF42 (#4 K.Franklin), 1ST DOWN",401757307696,28,28
172,Liberty,Q4 1:53,1,10,Rush,58,-1,(02:00) Shotgun #23 E.Dickens rush right for 1 yard loss to the LUF41 (#9 M.Mason),401757307700,28,28
173,Liberty,Q4 1:20,2,11,Pass Incompletion,59,0,(01:31) Shotgun #15 E.Vasko pass incomplete short left thrown to LUF50,401757307704,28,28
174,Liberty,Q4 1:20,3,11,Penalty,59,5,PENALTY LUF Illegal Substitution  5 yards from LUF41 to LUF36. NO PLAY,401757307707,28,28
175,Liberty,Q4 1:15,3,16,Pass Incompletion,64,0,(01:20) Shotgun #15 E.Vasko pass incomplete short middle to #9 D.Lee Jr. thrown to LUF36 broken up by #11 C.Woods,401757307710,28,28
176,Liberty,Q4 1:9,4,16,Punt,64,0,(01:12) #37 M.Morgan punt 45 yards to the LAT19 fair catch by #3 D.Latulas at LAT19,401757307713,28,28
