,offense,clock,down,distance,type,start,gained,text,id,offense_score,defense_score
44,Sam Houston,Q2 13:5,2,5,Rush,70,5,"(13:19) Shotgun #10 H.Watson rush right for 5 yards gain to the SHU35, End Of Play, 1ST DOWN",401757290207,0,21
45,Sam Houston,Q2 12:38,1,10,Pass Incompletion,65,0,(12:38) Shotgun #10 H.Watson pass incomplete short left to #5 L.Adkism thrown to SHU35,401757290211,0,21
46,Sam Houston,Q2 12:29,2,10,Rush,65,13,"(12:37) Shotgun #34 L.Brown rush right for 13 yards gain to the SHU48 (#8 J.Fields; #22 J.Mayfield), 1ST DOWN",401757290214,0,21
47,Sam Houston,Q2 11:52,1,10,Rush,52,1,(12:09) Shotgun #34 L.Brown rush middle for 1 yard gain to the SHU49 (#9 M.Mason; #96 Z.Nason),401757290218,0,21
48,Sam Houston,Q2 11:15,2,9,Pass Incompletion,51,0,(11:22) Shotgun #10 H.Watson pass incomplete deep right to #7 Q.Humphreys thrown to LAT20 broken up by #3 K.Carter,401757290222,0,21
49,Sam Houston,Q2 11:12,3,9,Pass Incompletion,51,0,(11:12) Shotgun #10 H.Watson pass incomplete short middle to #5 L.Adkism thrown to LAT46 broken up by #96 Z.Nason,401757290225,0,21
50,Sam Houston,Q2 10:59,4,9,Punt,51,0,(11:07) #35 C.Gerrand punt 41 yards to the LAT10 #3 D.Latulas return 21 yards to the LAT31 (#36 O.Henderson) PENALTY LAT Illegal Block in Back (#36 Z.Hayes) 5 yards from LAT10 to LAT05,401757290228,0,21
51,Louisiana Tech,Q2 10:53,1,10,Rush,5,9,"(10:54) Shotgun #22 O.Wiggins rush right for 9 yards gain to the LAT14 (#3 T.Harris), out of bounds",401757290235,21,0
52,Louisiana Tech,Q2 10:3,2,1,Pass Reception,14,42,"(10:23) Shotgun #5 B.Baker pass complete deep middle to #1 D.Gandy caught at SHU44, for 42 yards to the SHU44, End Of Play, 1ST DOWN",401757290239,21,0
53,Louisiana Tech,Q2 9:31,1,10,Pass Reception,56,5,"(09:48) Shotgun #5 B.Baker pass complete short left to #16 M.Singleton Jr. caught at LAT50, for 5 yards to the SHU39 (#6 A.Fish; #13 T.Bailey)",401757290244,21,0
54,Louisiana Tech,Q2 9:6,2,5,Rush,61,7,"(09:15) Shotgun #5 B.Baker rush middle for 7 yards gain to the SHU32 (#95 S.Boyd), 1ST DOWN",401757290249,21,0
55,Louisiana Tech,Q2 8:33,1,10,Rush,68,6,(08:37) Shotgun #22 O.Wiggins rush right for 6 yards gain to the SHU26 (#3 T.Harris; #9 J.Arnold),401757290253,21,0
56,Louisiana Tech,Q2 7:46,2,4,Pass Reception,74,11,"(08:01) Shotgun #5 B.Baker pass complete short left to #2 T.Kukuk caught at SHU30, for 11 yards to the SHU15 (#0 A.Edwards Jr.; #6 A.Fish), 1ST DOWN",401757290257,21,0
57,Louisiana Tech,Q2 7:24,1,10,Rush,85,14,"(07:28) Shotgun #22 O.Wiggins rush left for 14 yards gain to the SHU01 (#44 B.Henderson), out of bounds, 1ST DOWN",401757290262,21,0
58,Louisiana Tech,Q2 6:44,1,1,Rushing Touchdown,99,1,"(06:55) Shotgun #5 B.Baker rush middle for 1 yard gain to the SHU00 TOUCHDOWN, clock 06:44 #43 D.Henderson kick attempt failed (H: #48 J.Chance, LS: #41 E.Burch)",401757290269,27,0
59,Sam Houston,Q2 6:44,1,10,Kickoff,35,-65,"(06:44) #48 J.Chance kickoff 65 yards to the SHU00, Touchback",401757290276,27,0
60,Sam Houston,Q2 6:44,1,10,Touchback,100,25,"(06:44) #48 J.Chance kickoff 65 yards to the SHU00, Touchback",401757290276,27,0
61,Sam Houston,Q2 6:27,1,10,Pass Reception,75,15,"(06:43) Shotgun #10 H.Watson pass complete short middle to #6 G.O'Neill caught at SHU37, for 15 yards to the SHU40 (#8 J.Fields), 1ST DOWN",401757290279,0,27
62,Sam Houston,Q2 6:5,1,10,Rush,60,9,(06:12) Shotgun #10 H.Watson rush left for 9 yards gain to the SHU49 (#97 C.Davis),401757290284,0,27
63,Sam Houston,Q2 5:40,2,1,Pass Reception,51,32,"(05:56) Shotgun #10 H.Watson pass complete deep right to #2 C.Reed caught at LAT23, for 32 yards to the LAT19 (#11 C.Woods), 1ST DOWN",401757290288,0,27
64,Sam Houston,Q2 5:13,1,10,Rush,19,5,(05:19) Shotgun #34 L.Brown rush middle for 5 yards gain to the LAT14 (#2 J.Cobbs; #22 J.Mayfield),401757290293,0,27
65,Sam Houston,Q2 4:48,2,5,Pass Incompletion,14,0,(04:53) Shotgun #10 H.Watson pass incomplete short right to #85 D.Burk thrown to LAT00 broken up by #14 J.Mcrae,401757290297,0,27
66,Sam Houston,Q2 4:43,3,5,Pass Incompletion,14,0,(04:42) Shotgun #10 H.Watson pass incomplete short left to #80 T.Burns Jr. thrown to LAT00 broken up by #7 J.Shelby Jr.,401757290300,0,27
67,Sam Houston,Q2 4:39,4,5,Pass Incompletion,14,0,"(04:43) Shotgun #10 H.Watson pass incomplete short right to #34 L.Brown thrown to LAT00, TURNOVER ON DOWNS",401757290303,0,27
68,Louisiana Tech,Q2 4:18,1,10,Pass Reception,14,7,"(04:33) Shotgun #5 B.Baker pass complete short right to #15 D.Pierro caught at LAT19, for 7 yards to the LAT21 (#17 C.Eaton; #20 D.Wilson)",401757290307,27,0
69,Louisiana Tech,Q2 3:51,2,3,Rush,21,6,"(03:55) Shotgun #4 C.Thevenin rush middle for 6 yards gain to the LAT27 (#0 A.Edwards Jr.; #44 B.Henderson), 1ST DOWN",401757290312,27,0
70,Louisiana Tech,Q2 3:16,1,10,Rush,27,3,(03:20) Shotgun #4 C.Thevenin rush middle for 3 yards gain to the LAT30 (#95 S.Boyd),401757290316,27,0
71,Louisiana Tech,Q2 2:38,2,7,Rush,30,17,"(02:47) Shotgun #5 B.Baker rush middle for 17 yards gain to the LAT47 (#6 A.Fish), 1ST DOWN",401757290320,27,0
72,Louisiana Tech,Q2 1:53,1,10,Pass Reception,47,10,"(02:00) Shotgun #5 B.Baker pass complete short right to #16 M.Singleton Jr. caught at LAT48, for 10 yards to the SHU43 (#3 T.Harris), 1ST DOWN",401757290324,27,0
73,Louisiana Tech,Q2 1:29,1,10,Pass Reception,57,20,"(01:33) Shotgun #5 B.Baker pass complete short right to #18 M.Jackson caught at SHU27, for 20 yards to the SHU23 (#0 A.Edwards Jr.; #3 T.Harris), 1ST DOWN",401757290329,27,0
74,Louisiana Tech,Q2 1:4,1,10,Pass Interception Return,77,-6,(01:07) Shotgun #5 B.Baker pass intercepted by #0 A.Edwards Jr. at SHU01 #0 A.Edwards Jr. return 28 yards to the SHU29 (#1 D.Gandy; #84 E.Finley),401757290334,27,0
75,Sam Houston,Q2 0:58,1,10,Rush,71,11,"(01:04) Shotgun #34 L.Brown rush middle for 11 yards gain to the SHU40 (#94 E.Oguns; #96 Z.Nason), 1ST DOWN",401757290340,0,27
76,Sam Houston,Q2 0:47,1,10,Pass Reception,60,11,"(00:49) No Huddle-Shotgun #10 H.Watson pass complete short right to #7 Q.Humphreys caught at LAT50, for 11 yards to the LAT49, out of bounds at LAT49, 1ST DOWN",401757290344,0,27
77,Sam Houston,Q2 0:41,1,10,Pass Reception,49,38,"(00:47) Shotgun #10 H.Watson pass complete deep right to #7 Q.Humphreys caught at LAT23, for 38 yards to the LAT11 (#11 C.Woods), 1ST DOWN",401757290349,0,27
78,Louisiana Tech,Q2 0:41,1,10,Timeout,49,0,"Timeout Louisiana Tech, clock 00:41",401757290356,27,0
79,Sam Houston,Q2 0:33,1,10,Pass Incompletion,11,0,(00:37) No Huddle-Shotgun #10 H.Watson pass incomplete short right to #7 Q.Humphreys thrown to LAT00 broken up by #11 C.Woods,401757290354,0,27
80,Sam Houston,Q2 0:27,2,10,Sack,11,-9,(00:33) No Huddle-Shotgun #10 H.Watson sacked for loss of 9 yards to the LAT20 (#22 J.Mayfield),401757290358,0,27
81,Sam Houston,Q2 0:27,2,10,Timeout,11,0,"Timeout Sam Houston, clock 00:27",401757290364,0,27
82,Sam Houston,Q2 0:18,3,19,Pass Reception,20,18,"(00:27) No Huddle-Shotgun #10 H.Watson pass complete short middle to #6 G.O'Neill caught at LAT02, for 18 yards to the LAT02 (#6 J.Foster; #8 J.Fields)",401757290362,0,27
83,Louisiana Tech,Q2 0:18,3,19,Timeout,20,0,"Timeout Louisiana Tech, clock 00:18",401757290372,27,0
