,offense,clock,down,distance,type,start,gained,text,id,offense_score,defense_score
195,Louisiana Tech,Q4 1:53,4,20,Punt,44,44,"John Hoyet Chance punt for 44 yds, fair catch by Eric Willis III at the UTEP 12",401757272104984601,24,11
196,UTEP,Q4 1:44,1,10,Interception Return Touchdown,88,23,Skyler Locklear pass intercepted Alonzo Jackson Jr. return for 23 yds for a TD (Two-Point Conversion failed),401757272104985501,11,30
197,UTEP,Q4 1:44,1,10,Kickoff,35,-65,John Hoyet Chance kickoff for 65 yds for a touchback,401757272104985503,30,11
198,UTEP,Q4 1:44,1,10,Touchback,100,25,John Hoyet Chance kickoff for 65 yds for a touchback,401757272104985503,30,11
199,UTEP,Q4 1:40,1,10,Pass Incompletion,75,0,Skyler Locklear pass incomplete to Wondame Davis Jr.,401757272104985901,11,30
200,UTEP,Q4 1:34,2,10,Rush,75,8,Ashten Emory run for 8 yds to the UTEP 33,401757272104986501,11,30
201,UTEP,Q4 1:20,3,2,Rush,67,13,Ashten Emory run for 13 yds to the UTEP 46 for a 1ST down,401757272104987901,11,30
202,UTEP,Q4 1:12,1,10,Rush,54,2,Ashten Emory run for 2 yds to the UTEP 48,401757272104988701,11,30
203,UTEP,Q4 0:43,2,8,Penalty,52,-10,"(00:50) Shotgun Locklear,Skyler pass complete short right to Wilson,Hahsaun caught at UTEP46, for 3 yards to the LATECH49 (Mayfield,Jadon; Jackson Jr.,Alonzo) PENALTY UTEP Holding (Immediato,Joseph) 10 yards from UTEP48 to UTEP38. NO PLAY.",401757272104995601,11,30
204,UTEP,Q4 0:11,2,18,Rush,62,6,Skyler Locklear run for 6 yds to the UTEP 44,401757272104998801,11,30
205,UTEP,Q4 0:0,3,12,Pass Reception,56,11,Skyler Locklear pass complete to Josh Schuchts for 11 yds to the LT 45,401757272104999901,11,30
206,UTEP,Q4 0:0,0,12,End of Game,56,11,End of 4th Quarter,401757272104999902,11,30
